frame_idx,mean_Y,pct_under,pct_over
5615,224.3320,1.5013,72.4258
5616,224.0228,1.5903,72.8242
5617,223.9421,1.6050,72.9002
5618,223.4642,1.6554,72.8407
5619,223.4716,1.6606,72.9614
5620,223.3483,1.7348,73.3203
5621,223.2601,1.8025,73.4566
5622,222.6912,1.8498,74.1081
5623,222.6281,1.8845,74.3316
5624,222.2997,1.9171,74.2478
5625,221.9228,1.9735,74.6224
5626,221.5873,2.0556,74.8464
5627,221.3487,2.1016,74.8286
5628,221.2490,2.1198,74.9609
5629,220.9426,2.1684,75.2578
5630,220.4939,2.2209,75.1354
5631,219.9092,2.3542,75.4015
5632,219.5497,2.4262,75.5898
5633,219.1714,2.4744,75.4288
5634,218.9561,2.5430,75.5443
5635,218.4941,2.5911,75.4635
5636,218.2882,2.6463,75.4622
5637,218.2684,2.6415,75.4549
5638,217.8368,2.6727,75.3025
5639,217.6660,2.6845,75.2201
5640,217.3875,2.7786,75.1007
5641,217.4393,2.7183,75.1497
5642,217.5460,2.6749,75.1432
5643,217.4010,2.6862,75.0807
5644,217.3368,2.6328,75.0590
5645,194.0538,0.0000,1.1936
5646,194.0554,0.0000,1.1931
5647,186.4439,0.0330,0.8893
5648,184.5239,0.1901,2.4657
5649,180.3568,1.6897,6.2057
5650,171.4432,3.2274,6.1345
5651,171.4448,3.2274,6.1350
5652,173.4866,2.8082,3.8793
5653,52.4677,75.5343,17.1367
5654,182.6578,22.3207,66.4332
5655,182.6623,22.3203,66.4314
5656,215.1917,11.0898,79.2083
5657,160.5309,9.3989,29.7826
5658,164.5548,8.6207,32.3989
5659,151.6104,8.9839,29.3555
5660,138.8153,9.4371,26.7383
5661,138.8198,9.4358,26.7391
5662,128.7715,8.5412,22.8898
5663,120.2233,9.3464,22.6385
5664,113.4548,10.0673,20.6970
5665,102.3303,12.1905,19.5508
5666,102.2967,12.2231,19.5404
5667,97.3554,12.9601,18.0720
5668,93.4885,13.3715,16.9974
5669,89.9020,13.6332,16.7188
5670,89.9100,13.6376,16.7148
5671,94.1685,15.0499,16.3806
5672,94.0202,14.4154,16.4201
5673,91.4097,12.6341,15.9731
5674,86.1494,17.3446,16.3485
5675,86.1353,17.2752,16.3420
5676,84.9670,16.7804,16.0473
5677,89.2512,16.3316,16.1710
5678,90.6217,13.1580,16.1185
5679,89.3856,12.7483,16.1944
5680,89.3966,12.7613,16.1944
5681,101.5744,12.4275,22.5977
5682,95.2267,12.0655,19.3477
5683,91.9082,13.7478,16.6285
5684,87.1226,14.0178,16.6007
5685,87.1185,14.0265,16.5942
5686,84.7200,13.1745,15.1476
5687,76.3445,10.3950,11.1992
5688,70.4254,8.8424,8.4219
5689,69.5245,12.4358,7.8529
5690,69.5303,12.4384,7.8503
5691,69.2159,12.0851,7.0082
5692,61.2371,13.5655,3.8056
5693,46.9546,19.1606,1.7587
5694,40.9370,19.6133,0.3064
5695,40.9416,19.6159,0.3056
5696,40.3574,29.3941,0.2244
5697,55.3113,12.5907,0.2569
5698,62.9849,6.1510,0.0000
5699,50.9753,13.1628,0.0000
5700,50.9748,13.1636,0.0000
5701,47.8232,20.2283,0.0000
5702,60.6907,4.1784,0.0000
5703,73.5349,0.0039,0.0000
5704,73.6391,0.0074,0.0000
5705,73.6526,0.0065,0.0000
5706,48.8320,0.0113,0.0820
5707,42.8329,0.0321,0.0464
5708,88.2188,1.5278,0.0069
5709,103.3314,2.2622,0.0000
5710,103.2244,2.3043,0.0000
5711,117.3289,4.3299,0.0013
5712,115.9810,7.1493,0.0152
5713,116.5802,9.3394,0.0130
5714,130.8055,8.1224,0.0486
5715,130.8188,8.1237,0.0543
5716,136.3998,6.3064,0.0243
5717,149.1505,4.0282,0.0156
5718,156.8711,3.9158,0.0521
5719,166.3381,2.6068,0.8945
5720,166.3304,2.6115,0.8950
5721,174.4187,2.2496,1.2990
5722,170.2413,2.4045,1.5556
5723,174.1857,1.7500,2.3116
5724,175.2818,0.7461,0.8203
5725,175.2861,0.7461,0.8203
5726,175.7663,0.6975,0.5360
5727,175.6730,0.7114,0.5039
5728,174.6133,1.6714,0.3155
5729,52.1682,75.1914,16.3958
5730,52.1531,75.2617,16.4284
5731,199.3183,17.0625,73.8637
5732,165.6629,10.1780,8.8876
5733,167.5569,10.8398,11.8151
5734,165.6437,10.6884,11.6719
5735,165.6443,10.6871,11.6680
5736,169.2008,10.6740,11.5877
5737,170.2431,10.7435,11.9948
5738,169.8168,10.7391,11.8112
5739,168.2836,10.8012,11.5230
5740,168.2978,10.7982,11.5069
5741,159.2815,9.4397,5.5629
5742,60.3955,71.3859,19.0469
5743,168.2713,28.7726,61.7756
5744,171.6641,5.8273,2.6207
5745,171.6647,5.8273,2.6207
5746,178.2234,5.9575,2.0859
5747,170.0824,2.4080,26.0725
5748,170.0795,2.4080,26.0725
5749,170.0762,2.4080,26.0734
5750,170.0744,2.4080,26.0734
5751,169.9476,2.4401,26.0734
5752,169.9417,2.4401,26.0712
5753,170.4126,2.2183,25.9219
5754,170.4079,2.2183,25.9462
5755,170.1867,2.2773,26.2474
5756,169.2097,2.3854,25.7188
5757,169.2078,2.3876,25.7218
5758,169.2265,2.3854,25.7400
5759,168.9598,2.4015,26.0560
5760,168.9641,2.4010,26.0499
5761,169.8905,2.1454,26.1875
5762,169.8965,2.1437,26.1775
5763,170.5377,1.9983,25.8581
5764,170.5370,1.9983,25.8581
5765,170.2780,2.1280,26.5013
5766,169.0114,2.2457,25.9744
5767,168.9997,2.2452,25.9423
5768,169.2681,2.2201,26.1680
5769,169.2702,2.2209,26.1562
5770,169.7885,2.1710,26.1289
5771,169.7737,2.1727,26.1055
5772,169.7667,2.1710,26.1419
5773,170.6306,2.0464,26.1936
5774,170.6354,2.0482,26.1940
5775,169.8676,2.2031,26.1189
5776,169.5635,2.2947,26.2747
5777,169.5728,2.2934,26.2990
5778,169.6797,2.3485,26.6480
5779,169.6731,2.3529,26.6597
5780,169.8169,2.2435,26.4006
5781,169.7858,2.2548,26.3911
5782,171.1098,2.0087,26.4852
5783,151.8963,8.8550,14.7912
5784,151.8976,8.8555,14.7990
5785,151.8932,8.8555,14.8003
5786,151.8930,8.8555,14.8003
5787,151.8898,8.8568,14.8003
5788,151.8896,8.8568,14.8003
5789,151.9718,8.8038,14.7092
5790,151.9721,8.8038,14.7092
5791,149.7813,9.4527,15.0213
5792,151.8307,8.8685,14.8268
5793,151.8306,8.8685,14.8260
5794,151.8919,8.8568,14.8260
5795,151.8919,8.8568,14.8260
5796,151.4191,9.0282,14.9531
5797,151.4218,9.0282,14.9531
5798,152.6726,8.6415,14.5434
5799,152.6735,8.6419,14.5447
5800,152.6723,8.6419,14.5382
5801,152.5045,8.5907,14.8759
5802,150.5457,8.5239,14.5061
5803,150.5765,8.4848,14.5078
5804,10.3281,95.1241,3.3611
5805,95.5757,0.3655,1.6623
5806,83.8869,0.9622,1.4449
5807,71.0739,3.3659,1.4171
5808,69.4109,4.2001,1.3993
5809,70.2729,6.0877,1.4505
5810,70.2749,6.0903,1.4562
5811,67.0698,8.0985,1.2383
5812,61.8528,14.6593,1.1354
5813,67.6826,21.1545,1.4570
5814,57.6180,36.8047,1.3325
5815,95.4874,5.6042,1.6875
5816,94.8838,7.0825,1.4449
5817,94.2397,8.6758,1.3845
5818,94.2406,8.6814,1.3850
5819,92.7202,10.0221,1.0655
5820,93.8683,11.3342,0.8802
5821,93.0571,13.5977,0.7734
5822,89.8446,16.7253,0.3772
5823,160.8992,0.0000,4.4887
5824,172.7779,0.0039,3.3247
5825,99.6555,0.2044,0.0365
5826,99.6497,0.1997,0.0365
5827,102.6660,1.5534,0.0000
5828,97.4055,3.3155,0.0017
5829,93.6532,4.2062,0.0009
5830,91.2894,5.3190,0.0508
5831,90.7750,5.9240,0.0907
5832,90.2912,6.4414,0.1120
5833,88.5558,7.0651,0.1784
5834,88.5467,7.0634,0.1784
5835,65.2557,24.7869,0.0000
5836,68.2719,24.2921,0.0169
5837,65.6918,24.4883,0.0738
5838,55.8305,26.5434,0.0760
5839,62.0942,24.5048,0.1871
5840,63.1621,24.4852,0.2370
5841,63.5177,22.6957,0.1710
5842,65.3022,26.8767,0.0703
5843,65.7971,26.7847,0.0686
5844,68.4397,27.3928,0.0087
5845,69.1143,27.7444,0.0100
5846,54.8200,29.5273,0.0152
5847,56.5658,29.3368,0.0152
5848,56.5514,29.5616,0.0152
5849,62.0846,29.3837,0.0191
5850,62.0221,29.3932,0.0191
5851,59.2804,34.1988,0.4375
5852,51.6667,34.6523,0.0803
5853,49.8477,35.8637,0.0803
5854,49.6328,36.3190,0.0773
5855,50.8452,37.4761,0.4327
5856,50.7327,37.6042,0.4314
5857,50.1390,37.0482,0.1554
5858,55.4939,36.7409,0.3659
5859,55.5866,36.4926,0.3620
5860,51.2959,36.8993,0.0495
5861,51.2949,36.9062,0.0499
5862,48.5767,37.0968,0.0647
5863,51.4678,36.5564,0.1406
5864,51.4438,36.6359,0.1280
5865,55.1689,33.5182,0.1124
5866,62.5224,24.8225,0.0000
5867,63.1901,33.3160,0.2826
5868,67.7409,42.2721,0.2448
5869,60.5155,38.2457,0.3155
5870,60.5888,38.5642,0.3885
5871,40.8976,42.9622,0.3607
5872,43.9403,42.4102,0.3793
5873,43.9414,42.4045,0.3789
5874,53.1582,30.4692,0.4297
5875,73.3296,24.2244,0.5998
5876,73.3189,24.1858,0.6003
5877,83.3266,21.0100,0.6458
5878,83.3223,20.9857,0.6454
5879,69.4911,23.8494,0.6801
5880,69.5555,24.2196,0.7140
5881,79.1686,23.7227,0.8806
5882,55.7458,26.9076,0.5825
5883,56.2015,26.9931,0.6068
5884,68.3701,26.1944,0.6506
5885,67.7912,25.0438,0.5881
5886,67.9345,24.9006,0.5981
5887,77.4841,24.5169,0.6050
5888,72.3517,26.6428,0.7739
5889,78.8686,18.7422,0.3928
5890,78.8834,18.6810,0.3937
5891,66.1386,17.4193,0.1311
5892,66.1337,17.4809,0.1293
5893,59.1259,25.0230,0.2105
5894,26.0454,23.8199,0.0104
5895,29.0514,26.7331,0.0030
5896,31.6167,26.6836,0.0030
5897,39.5786,25.3277,0.0525
5898,41.2845,24.9049,0.0699
5899,43.7612,15.3650,0.0734
5900,43.7668,15.3030,0.0734
5901,41.2026,25.6966,0.0898
5902,41.6441,25.8242,0.0916
5903,44.4309,19.2274,0.0694
5904,43.5410,24.4505,0.0738
5905,43.7975,24.1745,0.0720
5906,40.1214,26.8750,0.1324
5907,39.8837,26.0482,0.0977
5908,38.6445,26.2257,0.0911
5909,38.6390,26.2860,0.0911
5910,37.4895,24.7786,0.0942
5911,36.2275,25.8958,0.0829
5912,37.4996,29.8607,0.0864
5913,38.2351,33.4275,0.1072
5914,40.0380,32.5295,0.5868
5915,34.8655,37.3429,0.3277
5916,34.4896,36.3459,0.1289
5917,34.4692,36.3494,0.1293
5918,33.1011,35.6037,0.0265
5919,42.9549,25.4054,0.3086
5920,42.9570,25.4028,0.3086
5921,84.1852,24.8342,0.2552
5922,79.6482,26.5035,0.2209
5923,79.6485,26.5035,0.2209
5924,69.4590,28.2648,0.2231
5925,61.3354,30.2422,0.1354
5926,53.9093,31.9887,0.0191
5927,53.9049,31.9935,0.0191
5928,51.1506,33.5898,0.0069
5929,47.4521,35.8307,0.0122
5930,47.4500,35.8307,0.0122
5931,44.5259,37.3030,0.0152
5932,40.1116,39.2075,0.0204
5933,36.9079,40.6055,0.0178
5934,36.8865,40.6055,0.0178
5935,33.8477,39.9622,0.0091
5936,31.6542,38.7626,0.0095
5937,28.8650,37.4588,0.0065
5938,28.8505,37.4562,0.0065
5939,27.5370,37.0625,0.0039
5940,225.8783,0.0109,36.3589
5941,225.9317,0.0109,36.3568
5942,226.2337,0.0104,35.0438
5943,41.1845,18.3407,0.0000
5944,42.1193,16.4431,0.0048
5945,42.1069,16.4414,0.0048
5946,38.3970,15.9227,0.0022
5947,44.3279,16.8915,0.0017
5948,44.2900,17.2062,0.0017
5949,45.4681,17.1493,0.0104
5950,49.6814,15.0586,0.0516
5951,61.6829,15.3385,0.0603
5952,61.6737,15.3385,0.0603
5953,63.8465,15.0356,0.0569
5954,83.0178,14.9887,0.0543
5955,83.0434,14.9839,0.0543
5956,63.1429,15.1710,0.0560
5957,63.4709,15.1185,0.0547
5958,205.8909,0.0000,49.8581
5959,13.4616,79.8802,0.0000
5960,82.6307,20.7652,0.0000
5961,82.6283,20.7578,0.0000
5962,85.1487,20.7786,0.0000
5963,86.5585,21.0490,0.0000
5964,87.0405,21.4527,0.0000
5965,87.0421,21.4527,0.0000
5966,87.6981,21.6502,0.1780
5967,88.5716,21.9792,0.6780
5968,89.2964,22.2960,1.2556
5969,89.2656,22.4510,1.2470
5970,91.2243,22.4848,1.7730
5971,91.2187,22.5820,1.7730
5972,91.8146,22.7031,1.6471
5973,92.2555,22.8043,1.5872
5974,92.4713,22.9427,1.5191
5975,92.4715,22.9418,1.5191
5976,92.7301,23.0143,1.5148
5977,106.5377,26.3668,2.0109
5978,106.5236,26.3845,2.0109
5979,99.3693,25.9045,4.0499
5980,103.5360,17.3728,0.0256
5981,103.5315,17.3728,0.0247
5982,130.1762,13.3950,1.6580
5983,112.5922,12.6788,0.9536
5984,112.5667,12.6788,0.8103
5985,98.9345,13.0030,0.4145
5986,93.6188,17.4470,0.8338
5987,88.0140,20.6437,0.0339
5988,87.9718,20.9288,0.0339
5989,87.2349,21.5816,0.0451
5990,87.2785,22.5590,0.1168
5991,87.2494,22.5812,0.1046
5992,87.1993,22.8359,0.0924
5993,87.3699,23.0716,0.1332
5994,87.3595,23.1102,0.1289
5995,87.0834,23.1424,0.1428
5996,86.8151,23.5404,0.2174
5997,86.6821,23.6402,0.2370
5998,86.7245,23.6194,0.3273
5999,91.0790,20.9787,0.4180
6000,161.7414,11.7361,44.8030
6001,82.3465,23.3151,0.5009
6002,71.0225,22.8568,0.3741
6003,73.1959,22.9909,0.2786
6004,73.1953,22.9588,0.2786
6005,75.5471,21.7865,0.2834
6006,62.5759,19.0707,0.3511
6007,62.6136,18.9084,0.3511
6008,66.4759,18.6324,0.3659
6009,65.4050,18.3268,0.4154
6010,61.1529,17.7344,0.4353
6011,66.9316,17.9093,0.5751
6012,66.5094,17.1163,0.5877
6013,80.5303,17.3954,0.7005
6014,80.5269,17.3919,0.7005
6015,76.4273,17.1146,0.6806
6016,76.8711,16.6450,0.7140
6017,76.8770,16.6506,0.7140
6018,64.7431,16.6111,0.7470
6019,66.1434,16.0729,0.7487
6020,67.0942,16.1081,0.8446
6021,68.4540,15.8116,0.8611
6022,72.3918,16.0217,1.0143
6023,72.3914,16.0174,1.0143
6024,28.3477,76.4466,5.8173
6025,64.9573,61.8793,19.7062
6026,154.0400,32.5868,47.4622
6027,0.0619,99.8798,0.0000
6028,0.0620,99.8793,0.0000
6029,0.0620,99.8793,0.0000
6030,0.0619,99.8793,0.0000
6031,0.0621,99.8793,0.0000
6032,2.6329,93.9592,0.0000
6033,2.6389,93.9592,0.0000
6034,9.2820,89.0234,0.0000
6035,9.3065,89.0334,0.0000
6036,12.5484,87.9123,0.9410
6037,12.6462,87.7135,0.9405
6038,12.6571,87.7131,0.9353
6039,12.6707,87.7010,0.9301
6040,12.6799,87.6827,0.9375
6041,12.7199,87.6593,0.9371
6042,12.7647,87.5660,0.9423
6043,12.8035,87.5573,0.9488
6044,12.8061,87.5503,0.9488
6045,12.7958,87.5356,0.9449
6046,12.8197,87.5195,0.9210
6047,12.8500,87.4609,0.9019
6048,12.8674,87.4457,0.9240
6049,12.8812,87.4431,0.9180
6050,12.8925,87.4119,0.9332
6051,12.9081,87.4141,0.9332
6052,12.9300,87.3893,0.9280
6053,12.9318,87.3945,0.9232
6054,12.9427,87.3676,0.9041
6055,12.9698,87.3125,0.9041
6056,12.9782,87.3003,0.9093
6057,12.9747,87.3038,0.9023
6058,12.9579,87.3181,0.9067
6059,12.9512,87.3351,0.9110
6060,12.9480,87.3355,0.9102
6061,12.9299,87.3420,0.9032
6062,12.9114,87.3607,0.9089
6063,12.8884,87.4080,0.9145
6064,12.8655,87.4271,0.9293
6065,9.6500,88.5482,0.0000
6066,6.3491,90.0074,0.0000
6067,2.9535,92.9674,0.0000
6068,0.0624,99.8759,0.0000
6069,0.0624,99.8759,0.0000
6070,0.0623,99.8759,0.0000
6071,0.0623,99.8759,0.0000
6072,0.0623,99.8759,0.0000
6073,0.0623,99.8759,0.0000
6074,0.0623,99.8759,0.0000
6075,0.0623,99.8759,0.0000
6076,0.0623,99.8759,0.0000
6077,51.8194,25.4666,1.1645
6078,51.7523,25.5924,1.1610
6079,51.5120,26.5343,1.1502
6080,51.2931,27.2413,1.1910
6081,50.9521,27.1302,1.1128
6082,50.7014,28.0590,1.0846
6083,50.8945,28.1324,1.1892
6084,50.8654,28.3872,1.1875
6085,52.3760,27.2791,1.1454
6086,53.6238,27.1688,1.2148
6087,53.6696,26.9180,1.2148
6088,53.9987,26.7500,1.2240
6089,54.2153,26.4002,1.1632
6090,54.2956,27.0742,1.1884
6091,55.2415,27.1719,1.1762
6092,55.4869,27.6975,1.1840
6093,55.8636,27.5977,1.1918
6094,56.0753,27.6875,1.2040
6095,55.7587,27.9167,1.1984
6096,55.7654,27.9418,1.1984
6097,55.1045,28.8030,1.1532
6098,54.9010,28.6615,1.0482
6099,54.5250,28.9084,0.9957
6100,54.4341,28.3346,0.8507
6101,54.3288,27.6914,0.7652
6102,53.9166,28.1189,0.7782
6103,53.6006,28.2578,0.6727
6104,52.7786,28.8602,0.7148
6105,52.7705,28.9579,0.7140
6106,52.4858,29.0538,0.6345
6107,51.9297,29.7500,0.6523
6108,51.8160,29.8741,0.6302
6109,51.4000,30.0864,0.5764
6110,51.2685,30.3368,0.6020
6111,51.1071,30.0586,0.5178
6112,50.6782,30.3637,0.5660
6113,50.1085,30.5673,0.5104
6114,48.1529,39.8112,1.3008
6115,49.0563,36.8524,1.3090
6116,49.0988,36.9453,1.3025
6117,46.7619,39.3724,1.3051
6118,46.7629,39.3715,1.2990
6119,47.9365,39.4835,1.2687
6120,48.2503,39.1602,1.2804
6121,47.8118,34.1250,1.2283
6122,48.6122,35.5603,1.1567
6123,48.0531,35.6931,1.0929
6124,48.0225,35.7122,1.0890
6125,47.6183,36.3889,1.0699
6126,48.7097,36.7613,1.0707
6127,48.7006,36.7717,1.1233
6128,48.6473,36.7782,1.1155
6129,47.9093,37.3333,1.1150
6130,48.5320,36.8381,1.0651
6131,48.5039,36.8429,1.0707
6132,48.6685,36.7986,1.0430
6133,46.6305,35.9674,1.0386
6134,46.4154,38.3724,1.0330
6135,46.6908,38.1115,1.0109
6136,46.5059,37.7101,0.9883
6137,46.4790,37.7370,0.9631
6138,49.4877,38.1267,0.9683
6139,49.9008,36.3889,0.9991
6140,49.9731,36.4188,0.9957
6141,49.9588,36.4327,0.9957
6142,47.8155,38.1905,0.9996
6143,49.3885,38.0022,0.9644
6144,49.4510,38.0117,0.9766
6145,48.6532,33.7561,0.9965
6146,49.8439,35.1806,0.9605
6147,49.8139,35.1589,0.9549
6148,50.0284,35.0612,0.9453
6149,49.4795,35.9136,0.9375
6150,50.5334,36.4145,0.9197
6151,50.5240,36.4158,0.9223
6152,50.6846,36.3893,0.9835
6153,50.4112,37.2331,0.9822
6154,50.4286,37.2188,0.9839
6155,51.4576,36.1632,0.9653
6156,48.7374,36.2114,0.9418
6157,48.7492,36.1615,0.9371
6158,43.0752,38.8455,0.0082
6159,37.6444,40.7240,0.0000
6160,37.6394,40.7179,0.0000
6161,32.3571,42.3181,0.0000
6162,28.6381,44.0477,0.0000
6163,23.2932,47.8242,0.0000
6164,23.2634,47.8064,0.0000
6165,16.9042,56.2982,0.0000
6166,10.4660,74.0664,0.0000
6167,4.4979,92.3433,0.0000
6168,0.0020,100.0000,0.0000
6169,88.0729,0.4002,0.0035
6170,81.2105,9.1957,0.0473
6171,76.0740,12.4575,0.1528
6172,74.0927,11.5998,0.3572
6173,74.0833,11.6081,0.3572
6174,73.1593,10.2708,0.2283
6175,71.4615,8.3733,0.0273
6176,169.8078,0.0000,4.7413
6177,169.8074,0.0000,4.7435
6178,114.6321,15.5885,0.0030
6179,106.5229,0.2852,9.7070
6180,134.7981,1.9306,16.8199
6181,134.7981,1.9306,16.8199
6182,114.1416,2.8459,18.1098
6183,125.6596,2.6493,18.7912
6184,124.6672,2.8173,19.4818
6185,124.6858,2.8186,19.4896
6186,181.5966,23.2869,66.5547
6187,64.9022,72.6406,23.7383
6188,150.3549,36.0382,55.5859
6189,150.3483,36.0451,55.5846
6190,109.5714,0.3628,3.3212
6191,118.1211,1.1762,3.3281
6192,68.4529,22.3550,0.1510
6193,68.4496,22.3668,0.1510
6194,67.1077,22.6458,0.1285
6195,66.1771,21.7391,0.1398
6196,72.3717,23.3611,0.1337
6197,72.3778,23.4505,0.1350
6198,64.1664,24.0430,0.1228
6199,62.9184,23.0898,0.1133
6200,69.3537,23.8919,0.1042
6201,69.3479,23.8976,0.1042
6202,56.9176,31.0786,0.0807
6203,48.9171,34.2795,0.0499
6204,46.8258,30.8533,0.0538
6205,46.8241,30.8390,0.0530
6206,71.8064,0.0035,0.0004
6207,81.6064,0.0035,0.0495
6208,81.3690,66.4158,30.3997
6209,81.3645,66.4154,30.3984
6210,164.3557,33.1246,62.3069
6211,43.0631,0.0000,0.0365
6212,97.2045,0.0200,6.5486
6213,97.2104,0.0200,6.5486
6214,81.8588,0.0043,0.8312
6215,121.1496,0.0078,4.5434
6216,97.0194,0.0004,2.1984
6217,97.0220,0.0004,2.1984
6218,134.4638,0.0004,8.1172
6219,127.1243,0.0000,3.3707
6220,149.6163,0.0000,6.3099
6221,149.6458,0.0000,6.3125
6222,112.9564,0.0000,2.4913
6223,95.1840,44.0434,27.7396
6224,95.1824,44.0434,27.7365
6225,94.9124,0.3611,0.0000
6226,64.8349,2.0443,0.0000
6227,101.2600,0.0464,0.0000
6228,101.2600,0.0464,0.0000
6229,196.5071,0.0000,16.1740
6230,198.9299,0.0000,35.1068
6231,156.0036,0.5751,26.2843
6232,156.0047,0.5751,26.2843
6233,111.8958,2.1189,11.1549
6234,96.3130,3.2205,4.6155
6235,80.3229,2.9640,2.2826
6236,80.3173,2.9640,2.2826
6237,80.5161,2.0382,1.2964
6238,79.7688,2.2561,1.7096
6239,92.0577,0.5395,1.9470
6240,92.0501,0.5395,1.9457
6241,75.0610,1.3993,1.5438
6242,72.1593,0.0013,0.0365
6243,92.2083,0.0000,0.0130
6244,92.2168,0.0000,0.0130
6245,89.1497,0.0000,0.0000
6246,89.1393,0.0000,0.0000
6247,102.3927,0.0000,0.0122
6248,102.3899,0.0000,0.0122
6249,100.9566,0.0000,0.1862
6250,100.9535,0.0000,0.1862
6251,92.5086,0.0009,0.0030
6252,93.5521,0.0030,0.0082
6253,93.5510,0.0030,0.0082
6254,101.7150,0.0022,0.0317
6255,101.7153,0.0022,0.0317
6256,101.2465,0.0009,0.0577
6257,101.3944,0.0009,0.0638
6258,89.1539,0.0039,0.0191
6259,89.1557,0.0039,0.0187
6260,108.5716,0.0009,0.0182
6261,98.3542,0.0004,0.0191
6262,98.3444,0.0004,0.0191
6263,88.8563,7.6658,0.0000
6264,88.8437,7.6749,0.0000
6265,140.7519,0.7834,1.4453
6266,140.7565,0.7834,1.4453
6267,108.9773,14.1471,4.4466
6268,16.0165,78.9996,0.1962
6269,16.0122,79.0117,0.1962
6270,238.6854,0.0000,83.4570
6271,238.6873,0.0000,83.4601
6272,55.9359,10.3468,0.0430
6273,55.9318,10.3481,0.0430
6274,53.8063,20.0234,0.1997
6275,53.8022,20.0234,0.1997
6276,46.3174,24.7214,0.6727
6277,41.0804,29.5369,1.0868
6278,41.0372,29.5964,1.0868
6279,39.6676,31.2105,1.3451
6280,39.6135,31.1944,1.3451
6281,39.8889,31.9900,1.6076
6282,39.8555,32.0009,1.6072
6283,40.3679,32.3659,1.8129
6284,40.3442,32.4180,1.8129
6285,41.2744,33.3455,2.0781
6286,41.8963,33.1871,2.3103
6287,137.0210,14.2309,20.5694
6288,133.8782,13.5126,18.5621
6289,133.8416,13.4996,18.5625
6290,131.6217,13.0595,18.5456
6291,130.3396,12.1120,18.0938
6292,124.3646,13.7387,16.4774
6293,122.8669,11.7287,15.3377
6294,118.7869,12.9123,14.1445
6295,118.7565,12.9180,14.1233
6296,114.9924,13.7643,13.7964
6297,111.5535,14.5299,13.9900
6298,109.4902,13.4180,13.3446
6299,106.7628,13.5065,12.3333
6300,106.7415,13.5143,12.3351
6301,103.0424,13.3420,12.0885
6302,100.8627,12.2062,11.8464
6303,96.3663,13.0955,11.3411
6304,96.3704,13.0959,11.3511
6305,92.1382,13.5026,10.7990
6306,91.7897,13.0117,10.7669
6307,88.5689,13.2183,10.5964
6308,84.8303,13.8494,10.2131
6309,84.8047,13.8615,10.2109
6310,83.2916,13.6076,9.9041
6311,81.1170,13.8950,10.0269
6312,80.7290,13.2214,9.9206
6313,177.8362,0.2296,1.1233
6314,177.8305,0.2296,1.1228
6315,180.7535,0.1228,0.6853
6316,181.1070,0.1237,1.6602
6317,184.1069,0.1380,4.6866
6318,190.1918,0.2552,14.5234
6319,190.1940,0.2552,14.5182
6320,191.2714,0.6089,16.8420
6321,191.3272,0.6107,17.3589
6322,174.0546,23.8034,61.0208
6323,41.8031,77.2595,10.9805
6324,41.8030,77.2860,10.9575
6325,225.8881,6.1046,82.9084
6326,204.7468,0.1267,20.5356
6327,205.4778,0.0972,20.7057
6328,205.8746,0.0842,20.8928
6329,205.8381,0.0842,20.8720
6330,206.7310,0.0664,20.8763
6331,206.1466,0.0603,20.1120
6332,204.8661,0.0490,20.3420
6333,204.0411,0.0456,20.2812
6334,204.0212,0.0464,20.2773
6335,200.6725,0.1576,18.0356
6336,198.8662,0.1914,15.9067
6337,195.3025,0.2261,13.5130
6338,188.9750,0.2556,8.6350
6339,188.9772,0.2539,8.6380
6340,17.5954,89.1571,4.2391
6341,232.5488,4.9640,86.5117
6342,144.1872,2.3320,20.6554
6343,146.8080,1.9826,21.7886
6344,146.8072,1.9826,21.8099
6345,150.2255,1.6736,23.8173
6346,152.6590,1.4657,26.6237
6347,158.7086,2.0182,29.9136
6348,156.5061,1.9019,28.4019
6349,156.5273,1.9084,28.4015
6350,156.8103,1.8555,28.3199
6351,156.6926,1.8498,28.1003
6352,157.3905,1.7287,28.3455
6353,159.0065,1.7140,29.3546
6354,158.9935,1.7135,29.3477
6355,160.0570,1.5842,30.2391
6356,157.4663,1.7448,28.6146
6357,152.8884,2.0043,25.0104
6358,148.1062,1.9002,21.2105
6359,147.9854,1.8976,21.1185
6360,148.0872,1.8997,20.8433
6361,148.4540,2.1584,21.3424
6362,147.3321,2.0039,21.2878
6363,146.2746,2.0638,21.1693
6364,145.8448,2.0373,21.1532
6365,144.1748,2.0816,21.0825
6366,141.9694,2.0017,20.5043
6367,138.9198,2.0760,19.5104
6368,136.6121,2.1984,19.1862
6369,136.7959,2.1519,19.1866
6370,136.7910,2.1671,18.9761
6371,153.8775,0.0647,12.2830
6372,15.7465,89.3069,2.8529
6373,189.5276,17.7422,68.0421
6374,189.5215,17.7296,68.0677
6375,161.8877,0.0065,11.0647
6376,166.9248,0.0729,13.6879
6377,175.9591,0.5013,22.6393
6378,174.0340,0.5499,25.4019
6379,174.0121,0.5538,25.4028
6380,174.8479,0.6532,26.4588
6381,179.2908,0.8919,31.2652
6382,85.1624,57.8147,26.2552
6383,134.6820,37.7292,44.1306
6384,134.6925,37.7235,44.1272
6385,178.5514,20.9349,60.3264
6386,187.1394,1.1194,39.8789
6387,187.3015,1.1120,39.7131
6388,174.5184,1.1654,29.2760
6389,174.5200,1.1628,29.2652
6390,173.9698,1.1914,28.6085
